UniqueID,Latitude,Longitude,Site,Day,Month,Year,Collection Method,Transect ID,Transect Side,Quadrat,Depth,Visibility,End Latitude,End Longitude,Vocabulary,Name,CATAMI Unique Identifier,CATAMI Name,CATAMI Version,Measurement Unit,Measurement,Observer,Observer ID,Observer ID Type,Organisation,Organisation ID,Organisation ID Type,Project,Data Custodian,Data Contact email,Data Custodian ID,Data Custodian ID Type
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Porphyra,80300922,Macroalgae: Sheet-like / membraneous: Red,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Percent Cover,20,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_BROADWAY_42ND,42.99184,-70.61057,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,BROADWAY_42ND,NA,NA,5.3,5,42.99201,-70.61097,NA,NA,NA,NA,NA,Percent Cover,10,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Agarum clathratum,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Percent Cover,5,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Chondrus crispus,80300922,Macroalgae: Sheet-like / membraneous: Red,1.4,Percent Cover,31.666666666666664,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Clathromorphum circumscriptum,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,8.333333333333332,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Corallina officinalis,80300911,Macroalgae: Articulated calcareous: Red,1.4,Percent Cover,26.666666666666668,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Cystoclonium purpureum,80300903,Macroalgae: Erect coarse branching: Red,1.4,Percent Cover,11.666666666666666,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Dasysiphonia japonica,80300930,Macroalgae: Filamentous / filiform: Red,1.4,Percent Cover,25,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Desmarestia aculeata,80300903,Macroalgae: Erect coarse branching: Brown,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Hildenbrandia rubra,80300929,Macroalgae: Encrusting: Red: Non-calcareous,1.4,Percent Cover,3.3333333333333335,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Lithophyllum,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,5,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Lithothamnion,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,13.333333333333334,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,CATAMI,Macroalgae: Encrusting: Red: Calcareous,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,3.3333333333333335,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,CATAMI,Macroalgae: Filamentous / filiform: Green,80300930,Macroalgae: Filamentous / filiform: Green,1.4,Percent Cover,10,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,CATAMI,Macroalgae: Sheet-like / membraneous: Red,80300922,Macroalgae: Sheet-like / membraneous: Red,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Mastocarpus stellatus,80300903,Macroalgae: Erect coarse branching: Red,1.4,Percent Cover,6.666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Phymatolithon,80300929,Macroalgae: Encrusting: Red: Calcareous,1.4,Percent Cover,6.666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Polyides rotunda,80300903,Macroalgae: Erect coarse branching: Brown,1.4,Percent Cover,1.6666666666666667,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Polysiphonia,80300930,Macroalgae: Filamentous / filiform: Red,1.4,Percent Cover,50,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Percent Cover,70,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Point Count_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Point Count,DEVILS_DANCE_FLOOR,NA,NA,10.399999999999999,2,42.99288,-70.61361,NA,NA,NA,NA,NA,Percent Cover,13.333333333333334,BYRNES,35333,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
