UniqueID,Latitude,Longitude,Site,Day,Month,Year,Collection Method,Transect ID,Transect Side,Quadrat,Depth,Visibility,End Latitude,End Longitude,Vocabulary,Name,CATAMI Unique Identifier,CATAMI Name,CATAMI Version,Measurement Unit,Measurement,Observer,Observer ID,Observer ID Type,Organisation,Organisation ID,Organisation ID Type,Project,Data Custodian,Data Contact email,Data Custodian ID,Data Custodian ID Type
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q12 Off,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,Off,Q12 Off,9.75,1.5,42.99288,-70.61361,WORMS,Agarum clathratum,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,1,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q12 Off,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,Off,Q12 Off,9.75,1.5,42.99288,-70.61361,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,8,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q18 In,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,In,Q18 In,9.75,1.5,42.99288,-70.61361,WORMS,Agarum clathratum,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,3,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q18 In,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,In,Q18 In,9.75,1.5,42.99288,-70.61361,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,15,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q24 Off,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,Off,Q24 Off,9.75,1.5,42.99288,-70.61361,WORMS,Agarum clathratum,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,1,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q24 Off,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,Off,Q24 Off,9.75,1.5,42.99288,-70.61361,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,8,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q30 In,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,In,Q30 In,9.75,1.5,42.99288,-70.61361,WORMS,Agarum clathratum,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,0,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q30 In,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,In,Q30 In,9.75,1.5,42.99288,-70.61361,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,3,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q6 In,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,In,Q6 In,9.75,1.5,42.99288,-70.61361,WORMS,Agarum clathratum,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,0,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
KEEN_30_Example_GOOS Macroalgal Subtidal Quadrat Survey_2016_8_9_NE_APPLEDORE_DEVILS_DANCE_FLOOR_Q6 In,42.9976,-70.61309,NE_APPLEDORE,9,8,2016,GOOS Macroalgal Subtidal Quadrat Survey,DEVILS_DANCE_FLOOR,In,Q6 In,9.75,1.5,42.99288,-70.61361,WORMS,Saccharina latissima,80300901,Macroalgae: Large canopy-forming: Brown,1.4,Number per Unit,11,BRI,SOMEID,OceanExpert,Byrnes Lab,SOMEIDHERE,OceanExpert,KEEN_30_Example,Jarrett Byrnes,jarrett.byrnes@umb.edu,35333,OceanExpert
